"Fips","Less.Than.High.School.Diploma","At.Least.High.School.Diploma","At.Least.Bachelors.s.Degree","Graduate.Degree","School.Enrollment","Median.Earnings.2010","White..Not.Latino..Population","African.American.Population","Native.American.Population","Asian.American.Population","Other.Race.or.Races","Latino.Population","Children.Under.6.Living.in.Poverty","Adults.65.and.Older.Living.in.Poverty","Total.Population","Preschool.Enrollment.Ratio.enrolled.ages.3.and.4","Poverty.Rate.below.federal.poverty.threshold","Gini.Coefficient","Child.Poverty.living.in.families.below.the.poverty.line","Management.professional.and.related.occupations","Service.occupations","Sales.and.office.occupations","Farming.fishing.and.forestry.occupations","Construction.extraction.maintenance.and.repair.occupations","Production.transportation.and.material.moving.occupations","White","Black","Hispanic","Asian","Amerindian","Other","White..Asian","Sire.Homogeneity","Median.Age","lon","lat","Poor.physical.health.days","Poor.mental.health.days","Low.birthweight","Teen.births","Children.in.single.parent.households","Adult.smoking","Adult.obesity","Diabetes","Sexually.transmitted.infections","HIV.prevalence.rate","Uninsured","Unemployment","Violent.crime","Homicide.rate","Injury.deaths","Infant.mortality","CA","S","MAR","CFS","ACFS","Mean.Alc","Max.Alc","Mixedness","elevation","Annual.Prcp","Winter.Prcp","Summer.Prcp","Spring.Prcp","Autumn.Prcp","Annual.Tavg","Annual.Tmax","Annual.Tmin","Winter.Tavg","Winter.Tmax","Winter.Tmin","Summer.Tavg","Summer.Tmax","Summer.Tmin","Spring.Tavg","Spring.Tmax","Spring.Tmin","Autumn.Tavg","Autumn.Tmax","Autumn.Tmin","Nearest.County","temp","precip","Temp.Bins","Lat.Bins","Lon.Bins","Precip.Bins","Elevation.Bins"
6109,"12.7","87.3","17.3","6.2","74.8","26112.521585","82.25","2.15","1.4","0.9500000000000001","2.95","10.3","16.5","4.85",55563,"57.3","11.05","0.433","13.5","29.95","22.4","25.7","0.7000000000000001","11.5","9.85","82.25","2.15","10.3","0.9500000000000001","1.4","2.95","83.2","0.688734","46.6","-119.9647084","38.021451","3.7","3.7","0.05","24.0","0.224","0.191","0.227","0.079","214.7","81.1","0.158","0.116","230.62","","94.1","","-0.771853099393617","0.49886451329277604","0.67513183664321","2.7815199314884503e-05","2.7815199314884503e-05","0.00013021984865400001","0.0006918636209800001","-0.278938074257436","1215.0","4140.75","2106.75","90.75","1153.25","790.0","","","","","","","","","","","","","","","",6109,"","1051.7505","",NA,"[-164,-109]","(1.03e+03,1.12e+03]","(1.01e+03,3.06e+03]"
8081,"11.6","88.4","14.9","5.0","77.8","31033.48127","82.65","0.1","1.0","0.65","1.3","14.3","7.9","15.1",13675,"56.7","12.85","0.382","13.15","22.75","13.95","26.8","0.8","20.15","15.55","82.65","0.1","14.3","0.65","1.0","1.3","83.3","0.7038635","36.2","-108.2045214","40.5739839","4.2","3.2","0.09","59.3","0.218","0.219","0.241","0.065","423.8","53.4","0.185","0.077","205.88","","99.2","","0.30876470554294705","0.09489026967699901","0.8976286210670811","6.731292275197201e-05","6.731292275197201e-05","9.649243996470521e-05","0.00035047212179600004","0.129817618689364","1868.85","1177.0","207.5","289.0","326.0","354.5","426.5","588.5","265.0","199.0","338.5","59.5","642.5","831.0","453.5","426.5","581.5","272.0","433.5","597.5","270.0",8081,"5.91666666666667","298.958","-10.1,6.44",NA,"(-109,-100]","[123,444]","(1.01e+03,3.06e+03]"
37027,"25.4","74.6","12.3","4.5","77.95","25296.95524","88.85","4.85","0.2","0.55","1.25","4.3","23.45","11.75",81205,"46.5","15.95","0.446","22.25","24.1","13.85","22.05","0.5","11.55","27.9","88.85","4.85","4.3","0.55","0.2","1.25","89.4","0.793824","40.5","-81.5300759","35.9578566","4.2","3.8","0.09","54.1","0.32","0.225","0.295","0.116","328.9","71.3","0.191","0.114","161.97","4.91","78.6","7.7","0.311643587070055","-0.655582697153064","0.473136842314607","1.7759214042512e-05","1.7759214042512e-05","2.7634121847249602e-05","0.000178222450049","-0.821771857556132","350.133333333333","4717.66666666667","1089.33333333333","1337.66666666667","1223.33333333333","1067.33333333333","","","","","","","","","","","","","","","",37027,"","1198.28733333333","",NA,"(-82.1,-78.2]","(1.19e+03,1.27e+03]","(317,396]"
20137,"10.4","89.6","17.3","4.1","70.6","25095.100315","89.8","3.65","0.2","0.5","2.15","3.65","1.6","7.1",5563,"14.7","9.1","0.401","10.75","32.55","22.7","20.5","2.4","10.35","11.5","89.8","3.65","3.65","0.5","0.2","2.15","90.3","0.80955975","43.2","-99.8992352","39.7838666","3.1","2.6","0.1","29.0","0.337","0.21","0.339","0.094","88.7","102.3","0.133","0.037","89.86","","80.8","","1.43459502295598","0.288815372907509","0.8548926357228651","5.004916948780912e-05","5.004916948780912e-05","0.000136150176606","0.000513414626593","0.07785531646749701","697.65","2316.75","173.25","913.0","787.5","443.0","","","","","","","","","","","","","","","",20137,"","588.4545","",NA,"(-100,-96.7]","(444,628]","(572,1.01e+03]"
39091,"14.1","85.9","14.3","5.2","73.4","27308.28508","94.7","1.45","0.2","0.6000000000000001","2.0","1.05","28.25","7.5",46144,"31.7","14.0","0.41300000000000003","23.55","26.05","15.1","21.85","0.6000000000000001","8.95","27.45","94.7","1.45","1.05","0.6000000000000001","0.2","2.0","95.3","0.897569499999999","38.9","-83.766343","40.3875532","3.4","2.4","0.08","44.0","0.353","0.218","0.297","0.127","238.6","44.2","0.136","0.067","133.96","3.1","72.6","8.2","0.311649701288299","-0.19161785550023802","0.531129453329187","2.2435605729176403e-05","2.2435605729176403e-05","2.9236396748330606e-05","0.000166141151771","-0.7198339764228081","337.55","3940.5","741.0","1239.0","1068.0","892.5","","","","","","","","","","","","","","","",39091,"","1000.887","",NA,"(-84.5,-82.1]","(932,1.03e+03]","(317,396]"
16057,"6.5","93.5","41.8","19.0","85.3","15180.80476","91.05","0.8","0.45","1.9","2.65","3.15","28.45","4.7",37377,"46.2","22.2","0.452","18.0","38.3","19.95","22.6","2.55","8.05","8.5","91.05","0.8","3.15","1.9","0.45","2.65","92.95","0.83115","27.9","-116.7309737","46.8189202","3.6","2.8","0.05","9.7","0.20700000000000002","0.14200000000000002","0.248","0.073","278.5","65.0","0.177","0.064","106.53","","59.0","","0.986222852149328","0.606068153623261","1.04614344256324","2.82821568169389e-05","2.82821568169389e-05","0.000320451396468","0.0015478484367850002","0.632291431217004","809.833333333333","2329.0","710.333333333333","336.333333333333","689.0","593.333333333333","470.666666666667","584.333333333333","356.666666666667","315.0","379.0","251.333333333333","630.0","792.333333333333","468.0","462.666666666667","572.333333333333","352.666666666667","472.333333333333","590.333333333333","353.666666666667",16057,"8.37037037037037","591.566","8.12,9.33",NA,"[-164,-109]","(444,628]","(572,1.01e+03]"
47157,"15.1","84.9","27.8","10.3","76.1","27733.88508","40.0","51.2","0.15","2.25","1.35","5.05","32.55","12.7",922915,"44.5","19.5","0.495","29.55","33.35","17.1","28.1","0.2","7.25","14.0","40.0","51.2","5.05","2.25","0.15","1.35","42.25","0.425384999999999","34.2","-89.895397","35.1837942","3.3","2.8","0.11","60.6","0.509","0.17300000000000001","0.34600000000000003","0.11800000000000001","1048.2","848.5","0.182","0.091","1269.81","16.81","72.4","13.2","-1.53324179740536","-1.4071126415675","1.3950653091393401","9.888581141936911e-05","9.888581141936911e-05","0.000249147644704","0.0007266222576720001","1.27501536492189","89.0833333333333","","","","","","615.666666666667","719.333333333333","511.666666666667","417.166666666667","513.833333333333","320.5","801.333333333333","901.333333333333","701.0","615.166666666667","721.5","508.666666666667","625.333333333333","737.333333333333","513.333333333333",47157,"16.4259259259259","","14.9,16.6",NA,"(-90.4,-87.2]","","(38.9,105]"
30091,"14.7","85.3","15.7","3.8","77.1","20247.95651","93.75","0.1","1.75","0.30000000000000004","2.8","1.25","4.75","12.55",3476,"17.9","14.35","0.45","8.25","30.1","18.85","20.65","4.15","15.5","10.75","93.75","0.1","1.25","0.30000000000000004","1.75","2.8","94.05","0.88016275","50.0","-104.5339129","48.7055228","3.0","3.4","","","0.292","0.131","0.275","0.091","115.6","","0.212","0.03","219.96","","145.9","","1.46735797312193","0.047801697325602","0.838263780821291","7.018820389925742e-05","7.018820389925742e-05","0.00012723936291","0.0011120980733930002","0.13680922425962402","642.88","1338.2","97.4","660.2","347.8","232.8","408.2","537.8","278.6","134.4","244.4","24.6","661.6","806.4","517.0","415.4","546.8","284.2","416.2","548.8","283.8",30091,"4.9","339.9028","-10.1,6.44",NA,"(-109,-100]","[123,444]","(572,1.01e+03]"
38037,"12.9","87.1","16.4","3.0","80.6","25227.08762","95.8","0.0","2.55","0.45","0.9500000000000001","0.15","14.4","18.65",2459,"26.3","12.0","0.47700000000000004","15.9","50.85","12.05","15.15","2.4","8.85","10.8","95.8","0.0","0.15","0.45","2.55","0.9500000000000001","96.25","0.918527","50.8","-101.6390494","46.3578269","2.4","1.7000000000000002","","","0.09","","0.36","0.105","213.9","","0.219","0.037","0.0","","","","-0.12393117283866802","0.286755743670639","1.23348906487465","0.00011197813050400001","0.00011197813050400001","0.000201468419765","0.000673875027376","1.02391616815252","708.22","1692.8","126.0","737.6","493.6","335.6","","","","","","","","","","","","","","","",38037,"","429.9712","",NA,"(-109,-100]","[123,444]","(572,1.01e+03]"
54085,"20.5","79.5","10.3","4.3","75.3","20577.08222","97.95","0.1","0.25","0.2","1.0","0.45","14.9","15.25",10377,"44.7","17.7","0.453","18.8","24.75","20.1","19.35","0.30000000000000004","13.6","22.0","97.95","0.1","0.45","0.2","0.25","1.0","98.15","0.95955175","43.3","-81.0663167","39.1771117","3.9","3.3","0.08","39.4","0.317","0.31","0.326","0.132","77.7","56.9","0.201","0.07100000000000001","193.67","","83.7","","-0.284044052770539","-0.6278595229253581","0.6611869713770521","3.3465465955784305e-05","3.3465465955784305e-05","4.23294122784363e-05","0.00022359766063500001","-0.467078304617685","253.9","4297.5","934.5","1244.5","1157.5","961.0","531.0","644.0","418.0","327.0","422.0","232.0","723.5","836.0","610.5","522.0","646.0","398.0","546.5","666.5","427.0",54085,"11.7222222222222","1091.565","10.7,12.0",NA,"(-82.1,-78.2]","(1.03e+03,1.12e+03]","(216,259]"
5129,"27.3","72.7","9.2","3.8","70.55","18008.17873","95.5","0.0","1.4","0.15","1.9","1.05","27.0","14.3",8098,"29.8","21.05","0.436","32.95","21.2","20.45","23.0","0.5","17.0","17.85","95.5","0.0","1.05","0.15","1.4","1.9","95.65","0.9126945","45.2","-92.6993507","35.9096596","5.0","5.0","0.07","49.8","0.253","0.201","0.302","0.123","99.6","69.8","0.25","0.077","130.57","","102.1","","-0.31766038468367","-0.881001943844232","0.873101460434145","4.0727526775030705e-05","4.0727526775030705e-05","0.00012138722848400001","0.000383306778112","0.021537616471650003","237.3","4625.5","1018.5","957.5","1364.5","1285.0","579.0","697.5","461.0","382.5","496.5","268.5","767.5","881.0","654.0","571.5","691.5","451.5","591.0","716.0","466.5",5129,"14.3888888888889","1174.877","13.6,14.9",NA,"(-93.6,-90.4]","(1.12e+03,1.19e+03]","(216,259]"
26003,"13.8","86.2","16.9","4.5","73.65","23514.08095","86.1","7.1","3.15","0.35000000000000003","2.1","1.2","25.1","9.0",9556,"48.4","13.0","0.418","17.75","26.2","26.05","21.35","1.4","11.0","14.0","86.1","7.1","1.2","0.35000000000000003","3.15","2.1","86.45","0.7479515","46.4","-86.5641076","47.0800765","1.6","","0.07","26.5","0.274","","0.326","0.109","94.6","","0.158","0.107","175.11","","79.1","","-0.391835122127117","0.023311142818614003","0.632410553381152","4.547511916974672e-05","4.547511916974672e-05","8.160726446855261e-05","0.000700449129","-0.355682287982579","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-87.2,-84.5]","",""
48339,"14.1","85.9","29.7","8.8","77.0","32735.04349","72.95","4.3","0.30000000000000004","1.9500000000000002","1.45","19.1","19.8","6.95",433736,"45.6","10.95","0.46","15.75","36.5","14.5","25.9","0.25","11.5","11.35","72.95","4.3","19.1","1.9500000000000002","0.30000000000000004","1.45","74.9","0.57109975","35.8","-95.5035226","30.3023644","3.8","3.8","0.08","41.2","0.252","0.134","0.289","0.089","191.4","96.6","0.219","0.06","260.31","3.63","62.2","6.3","0.8886899039839091","0.33884302111625403","0.517756665191357","-1.3118016748359102e-05","1.3118016748359102e-05","7.97753645372924e-05","0.000290331368235","-0.669605336328991","71.44","4870.0","1091.4","1210.6","1120.6","1447.4","","","","","","","","","","","","","","","",48339,"","1236.98","",NA,"(-96.7,-93.6]","(1.19e+03,1.27e+03]","(38.9,105]"
55095,"8.6","91.4","18.4","5.5","75.25","27998.001585","96.25","0.30000000000000004","1.05","0.35000000000000003","0.8","1.25","13.25","9.25",44176,"33.2","8.85","0.395","11.55","26.15","16.2","22.4","1.1","10.8","23.4","96.25","0.30000000000000004","1.25","0.35000000000000003","1.05","0.8","96.6","0.926758","42.1","-92.4531541","45.4680297","2.8","2.6","0.06","25.8","0.291","0.188","0.32","0.092","138.5","15.8","0.106","0.08","261.31","","81.2","","0.554607365591079","0.514898476445504","0.48723268725717706","-1.5861282747387003e-05","1.5861282747387003e-05","0.000101279875188","0.000333267391357","-0.64684343373597","308.866666666667","3130.66666666667","262.333333333333","1234.33333333333","783.0","851.0","440.333333333333","542.0","338.666666666667","160.333333333333","254.666666666667","66.3333333333333","687.333333333333","795.0","580.333333333333","443.0","552.0","334.0","465.0","561.0","369.0",55095,"6.68518518518518","795.189333333333","6.44,8.12",NA,"(-93.6,-90.4]","(628,818]","(259,317]"
5029,"17.3","82.7","13.8","4.6","72.3","23325.038095","82.6","11.65","0.55","0.25","1.6","3.35","28.9","14.35",20946,"39.0","16.85","0.487","18.85","27.4","15.5","20.75","1.15","14.2","21.05","82.6","11.65","3.35","0.25","0.55","1.6","82.85","0.697263","39.6","-92.6892483","35.2657024","4.9","6.2","0.07","66.4","0.312","0.277","0.357","0.129","362.0","80.3","0.194","0.076","265.75","8.19","107.3","","0.23681359279271602","-1.01518260064122","0.661591882994368","-3.6139588958650185e-06","3.6139588958650185e-06","8.255663866085563e-05","0.00027145796983500003","-0.524837121509193","162.466666666667","5099.66666666667","1220.66666666667","1044.66666666667","1482.66666666667","1351.66666666667","","","","","","","","","","","","","","","",5029,"","1295.31533333333","",NA,"(-93.6,-90.4]","(1.27e+03,1.39e+03]","(105,167]"
36045,"12.2","87.8","20.2","8.5","65.7","25844.014285","86.25","4.65","0.4","1.25","2.55","4.9","24.5","10.7",116912,"41.0","14.5","0.42","21.25","28.95","21.2","26.15","0.7000000000000001","10.75","12.25","86.25","4.65","4.9","1.25","0.4","2.55","87.5","0.749292","32.6","-76.0535218","43.9953714","3.9","3.6","0.07","44.7","0.322","0.26","0.29","0.08700000000000001","477.5","358.2","0.11","0.101","176.22","2.76","46.6","6.4","0.22609511488335501","-0.09043795823813501","0.644034963978358","3.69672169151514e-05","3.69672169151514e-05","5.4103741642792406e-05","0.000389969621714","-0.44519825860015105","124.2","3959.0","878.0","972.0","891.0","1218.0","457.0","554.0","360.0","222.0","316.5","128.0","674.5","775.0","574.5","435.5","536.5","334.5","491.5","585.0","397.5",36045,"7.61111111111111","1005.586","6.44,8.12",NA,"(-78.2,178]","(932,1.03e+03]","(105,167]"
40145,"12.1","87.9","20.8","5.0","77.2","30191.91905","75.2","3.85","9.05","1.1","6.4","4.4","19.05","6.5",70027,"42.7","11.6","0.391","18.35","29.95","14.95","26.4","0.35000000000000003","12.6","15.7","75.2","3.85","4.4","1.1","9.05","6.4","76.3","0.581329499999999","37.6","-95.5141004","35.9634793","4.2","4.8","0.07","35.3","0.255","0.217","0.315","0.13","129.6","31.0","0.189","0.054","266.86","4.6","76.7","7.1","-1.03942203617915","0.09500567476376501","0.548640283133773","2.2837784356522e-05","2.2837784356522e-05","7.347046062446281e-05","0.000394086559906","-0.595373479903706","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-96.7,-93.6]","",""
47171,"25.3","74.7","12.2","4.0","78.5","26482.954605","95.05","0.5","0.45","0.1","0.5","3.4","35.5","14.05",17999,"36.1","18.25","0.456","25.35","28.5","19.95","18.05","0.65","10.8","22.05","95.05","0.5","3.4","0.1","0.45","0.5","95.15","0.904677499999999","44.1","-82.4182453","36.1002148","5.0","4.6","0.08","44.4","0.247","0.234","0.314","0.121","213.3","56.2","0.17500000000000002","0.092","170.43","","85.4","","-0.7870663911147131","-0.779551406604257","0.6066403802000521","1.84057171828123e-05","1.84057171828123e-05","6.648510411667661e-05","0.0002273490506","-0.5582846026075361","524.3","4485.0","964.0","1490.0","1217.0","814.0","565.0","679.0","452.0","387.0","491.0","284.0","736.0","846.0","627.0","554.0","675.0","433.0","579.0","699.0","459.0",47171,"13.6111111111111","1139.19","13.6,14.9",NA,"(-84.5,-82.1]","(1.12e+03,1.19e+03]","(396,572]"
48345,"15.3","84.7","18.5","8.2","61.9","21564.555555","87.45","1.85","0.35000000000000003","0.0","0.1","10.3","30.55","18.15",1192,"34.2","24.75","0.451","37.05","37.5","11.0","17.25","10.0","12.6","11.65","87.45","1.85","10.3","0.0","0.35000000000000003","0.1","87.45","0.77571475","44.3","-100.793696","34.0583832","","","","67.4","0.101","","0.275","0.125","","","0.294","0.054","135.57","","","","0.043270806494321","-0.7694745321458271","1.22739712057928","0.000128280386455","0.000128280386455","0.00018838416030000002","0.0010661508146320002","1.06791671911522","725.433333333333","2355.33333333333","250.0","853.666666666667","666.0","585.666666666667","","","","","","","","","","","","","","","",48345,"","598.254666666667","",NA,"(-109,-100]","(444,628]","(572,1.01e+03]"
51089,"27.7","72.3","10.9","3.8","70.8","22395.11905","70.6","21.95","0.05","0.45","1.3","5.65","36.65","12.9",54815,"34.6","17.15","0.433","28.0","23.3","14.95","23.85","0.4","9.3","28.25","70.6","21.95","5.65","0.45","0.05","1.3","71.05","0.549998","43.6","-79.9805844","36.6205931","5.2","4.8","0.1","55.2","0.373","0.257","0.303","0.131","379.6","107.2","0.199","0.099","285.04","9.84","103.1","11.3","0.531757681160683","-1.36539761954702","0.5704706029119271","-5.0830362711418205e-05","5.0830362711418205e-05","0.00012976088175300002","0.00037375020388900003","-0.300358366428971","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-82.1,-78.2]","",""
51595,"28.4","71.6","15.4","7.9","69.9","22765.0873","32.25","62.2","0.1","0.45","0.9","4.0","38.5","20.3",5766,"49.2","23.25","0.491","36.0","33.75","21.6","20.3","1.6","4.65","18.05","32.25","62.2","4.0","0.45","0.1","0.9","32.7","0.4925925","39.5","-77.5359753","36.696182","","","0.11","51.3","0.684","","0.336","0.131","1141.2","497.2","0.162","0.116","659.58","","96.2","","-0.42938474756001","-2.0572839725733","0.9609652235164551","-0.000119728042319","0.000119728042319","0.000344101294025","0.0008533244113360001","1.03215058939045","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-78.2,178]","",""
51650,"11.4","88.6","21.8","8.2","72.15","29461.4527","43.05","47.6","0.35000000000000003","2.15","2.7","4.2","18.8","8.2",141669,"39.8","12.75","0.393","20.0","31.5","16.5","26.4","0.2","11.8","13.65","43.05","47.6","4.2","2.15","0.35000000000000003","2.7","45.2","0.41487375","35.4","-76.2971486","37.0480303","3.0","3.5","0.1","37.4","0.446","0.191","0.365","0.12","1131.2","480.4","0.139","0.078","288.08","8.6","48.0","10.2","-0.35470804896072505","-0.41602554722926205","0.989230966317243","9.726929915154783e-05","9.726929915154783e-05","0.00011323435114900001","0.0008682244785010001","0.43559715611002","3.0","","","","","","607.0","693.0","521.5","428.0","511.0","345.0","781.5","862.5","700.0","589.0","684.5","493.5","628.0","711.0","544.5",51650,"15.9444444444444","","14.9,16.6",NA,"(-78.2,178]","","[-12.3,38.9]"
27057,"8.9","91.1","23.3","7.2","73.15","24035.88635","94.35","0.15","2.35","0.15","1.7000000000000002","1.35","25.4","7.0",19551,"38.7","11.95","0.429","18.8","32.25","15.85","23.45","2.15","11.35","14.95","94.35","0.15","1.35","0.15","2.35","1.7000000000000002","94.5","0.89122025","46.3","-94.9132898","47.0955506","2.8","2.7","0.06","31.8","0.28200000000000003","0.167","0.28600000000000003","0.093","69.0","","0.11900000000000001","0.083","100.16","","71.2","","0.50613787018613","0.458959813282227","0.43497876964730603","-3.55400853124799e-05","3.55400853124799e-05","8.52724056578705e-05","0.000189334167084","-0.65225682389979","428.766666666667","2695.0","198.666666666667","1157.33333333333","615.333333333333","723.666666666667","391.333333333333","502.666666666667","280.333333333333","99.6666666666667","207.0","-8.0","651.333333333333","768.333333333333","534.0","395.0","514.666666666667","275.0","414.666666666667","514.666666666667","315.0",27057,"3.96296296296296","684.53","-10.1,6.44",NA,"(-96.7,-93.6]","(628,818]","(396,572]"
37049,"12.5","87.5","21.3","7.1","62.55","25436.826665","68.3","22.65","0.35000000000000003","1.65","2.15","4.95","26.6","10.05",100147,"38.9","15.45","0.445","24.2","30.05","19.1","24.4","0.65","12.9","12.85","68.3","22.65","4.95","1.65","0.35000000000000003","2.15","69.95","0.52098825","36.8","-77.0825413","35.1181789","3.5","3.2","0.09","62.1","0.353","0.221","0.319","0.122","773.0","341.0","0.187","0.097","329.61","6.83","64.7","7.5","0.39360312013035104","-0.612272901387219","0.593087386680564","2.5448782114079204e-05","2.5448782114079204e-05","4.34798963687409e-05","0.000172826198645","-0.5925495560002131","9.2","5378.25","1106.25","1798.75","1160.25","1313.0","629.75","732.25","527.5","464.25","570.25","357.75","788.5","879.25","697.5","617.75","731.25","504.25","646.5","745.5","547.5",37049,"17.2083333333333","1366.0755","16.6,18.5",NA,"(-78.2,178]","(1.27e+03,1.39e+03]","[-12.3,38.9]"
31093,"9.1","90.9","13.9","4.2","83.6","25070.577145","96.95","0.30000000000000004","0.2","0.2","0.65","1.65","14.25","10.9",6366,"48.5","11.3","0.391","15.05","29.9","13.1","24.3","3.3","11.05","18.35","96.95","0.30000000000000004","1.65","0.2","0.2","0.65","97.15","0.94026175","42.6","-98.5133031","41.2194026","3.0","2.5","0.05","18.5","0.169","0.131","0.315","0.092","141.9","","0.134","0.033","","","73.0","","-0.022336457342622","0.801205688214618","0.6448132890004471","-7.655343483664592e-05","7.655343483664592e-05","0.000198524714676","0.0005184831798700001","0.079358210714569","574.166666666667","2594.0","171.0","1034.66666666667","806.666666666667","581.666666666667","","","","","","","","","","","","","","","",31093,"","658.876","",NA,"(-100,-96.7]","(628,818]","(572,1.01e+03]"
19043,"9.8","90.2","14.9","3.9","76.6","24879.94857","97.2","0.2","0.1","0.1","0.9500000000000001","1.45","20.05","10.0",17898,"50.6","11.3","0.376","16.25","26.4","15.25","20.85","3.15","10.1","24.2","97.2","0.2","1.45","0.1","0.1","0.9500000000000001","97.3","0.9450905000000001","44.0","-91.3235108","42.8409979","2.3","2.6","0.06","19.6","0.233","0.169","0.308","0.083","105.5","38.8","0.128","0.062","39.05","","68.1","","0.068056877290511","0.5775005668673181","0.5405973382438231","-3.86002877337255e-05","3.86002877337255e-05","0.00013519238491899998","0.00035990086943500004","-0.38778942629511304","264.8","3630.33333333333","378.333333333333","1420.33333333333","1022.33333333333","809.333333333333","","","","","","","","","","","","","","","",19043,"","922.104666666667","",NA,"(-93.6,-90.4]","(818,932]","(259,317]"
19015,"7.9","92.1","19.6","4.6","78.5","27864.56222","96.45","0.7000000000000001","0.15","0.30000000000000004","0.8","1.55","19.85","7.85",26264,"38.7","11.25","0.40700000000000003","14.9","30.25","17.0","24.1","1.4","9.05","18.3","96.45","0.7000000000000001","1.55","0.30000000000000004","0.15","0.8","96.75","0.93062475","40.2","-93.9391375","42.0386005","2.6","3.2","0.06","28.4","0.266","0.224","0.32","0.089","190.4","58.3","0.095","0.044","232.7","","78.7","","0.40461364328555904","0.49390223841875","0.41746140397617304","-3.08755232818481e-05","3.08755232818481e-05","7.777709425753122e-05","0.00021000468235100002","-0.715107492098037","325.25","3709.0","325.0","1496.0","1086.5","801.5","485.5","590.5","380.5","223.5","314.5","132.5","716.5","823.5","609.0","489.5","600.5","379.0","508.5","619.5","397.5",19015,"9.19444444444444","942.086","8.12,9.33",NA,"(-96.7,-93.6]","(932,1.03e+03]","(317,396]"
19137,"12.3","87.7","17.6","3.3","77.75","23309.01143","95.75","0.2","0.30000000000000004","0.30000000000000004","0.75","2.65","23.6","6.65",10854,"36.6","14.05","0.41400000000000003","21.25","28.25","18.7","23.75","3.1","9.2","17.0","95.75","0.2","2.65","0.30000000000000004","0.30000000000000004","0.75","96.05","0.91758675","43.9","-95.1577896","41.0217348","3.5","4.4","0.07","37.6","0.326","0.242","0.322","0.101","131.6","","0.105","0.054","191.07","","89.9","","-0.488199987606352","-0.001938751277946","0.5268601882166","1.80286227385862e-05","1.80286227385862e-05","4.66872131400115e-05","0.00019113050324200001","-0.7079803679726671","317.0","3653.0","322.0","1337.0","1152.0","842.0","505.0","619.0","392.0","252.0","355.0","149.0","738.0","849.0","627.0","505.0","624.0","386.0","522.0","644.0","400.0",19137,"10.2777777777778","927.862","9.33,10.7",NA,"(-96.7,-93.6]","(818,932]","(259,317]"
48039,"15.7","84.3","26.1","9.1","77.65","36347.441585","55.55","11.05","0.30000000000000004","4.9","1.5","26.75","15.35","8.8",302735,"47.3","10.6","0.41600000000000004","14.05","38.2","14.05","22.65","0.4","12.5","12.15","55.55","11.05","26.75","4.9","0.30000000000000004","1.5","60.45","0.39498175","34.9","-95.434647","29.1678175","2.9","2.7","0.08","50.0","0.274","0.15","0.29","0.094","341.6","122.7","0.214","0.07","193.51","3.91","56.4","5.7","1.35974450828809","0.37802221050315804","0.519499990601496","-1.8559173263821303e-05","1.8559173263821303e-05","7.309013668570852e-05","0.000292936172874","-0.655267931370452","6.675","5260.0","1157.5","1446.5","1033.5","1622.5","693.75","780.0","607.5","551.0","642.5","459.0","822.5","901.25","743.75","688.75","771.5","605.75","710.0","802.25","618.25",48039,"20.7638888888889","1336.04","18.5,25.2",NA,"(-96.7,-93.6]","(1.27e+03,1.39e+03]","[-12.3,38.9]"
31117,"13.3","86.7","24.3","3.2","80.1","25931.09778","98.4","0.30000000000000004","0.0","0.0","1.15","0.2","3.9","5.2",518,"0.0","8.0","0.311","9.7","33.3","12.15","20.4","8.6","11.95","13.7","98.4","0.30000000000000004","0.2","0.0","0.0","1.15","98.4","0.96840125","36.6","-101.0602369","41.5964727","","","","","0.193","0.197","0.28200000000000003","0.094","","","0.163","0.031","","","","","","0.975030794444351","0.7432156548951361","-0.000117121908569","0.000117121908569","0.000260918568942","0.0015479390367100002","0.5499313698761831","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-109,-100]","",""
