year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version,percentage
2016,Tennessee,TN,Maury,47119.0,President,Donald Trump,republican,23799.0,35369,20191203,0.6728773784952925
2016,Tennessee,TN,Meigs,47121.0,President,Hillary Clinton,democrat,856.0,4320,20191203,0.19814814814814816
2016,Tennessee,TN,Meigs,47121.0,President,Donald Trump,republican,3342.0,4320,20191203,0.7736111111111111
2016,Tennessee,TN,Monroe,47123.0,President,Hillary Clinton,democrat,3186.0,17093,20191203,0.1863920903293746
2016,Tennessee,TN,Monroe,47123.0,President,Donald Trump,republican,13374.0,17093,20191203,0.7824255543204821
2016,Tennessee,TN,Montgomery,47125.0,President,Hillary Clinton,democrat,21699.0,57620,20191203,0.37658799028115236
2016,Tennessee,TN,Montgomery,47125.0,President,Donald Trump,republican,32341.0,57620,20191203,0.5612808052759458
2016,Tennessee,TN,Moore,47127.0,President,Hillary Clinton,democrat,496.0,2926,20191203,0.1695146958304853
2016,Tennessee,TN,Moore,47127.0,President,Donald Trump,republican,2325.0,2926,20191203,0.7946001367053999
2016,Tennessee,TN,Morgan,47129.0,President,Hillary Clinton,democrat,1054.0,6705,20191203,0.15719612229679344
2016,Tennessee,TN,Morgan,47129.0,President,Donald Trump,republican,5441.0,6705,20191203,0.8114839671886652
2016,Tennessee,TN,Obion,47131.0,President,Hillary Clinton,democrat,2426.0,12249,20191203,0.19805698424361173
2016,Tennessee,TN,Obion,47131.0,President,Donald Trump,republican,9526.0,12249,20191203,0.7776961384602825
2016,Tennessee,TN,Overton,47133.0,President,Hillary Clinton,democrat,1945.0,8229,20191203,0.23635921740187144
2016,Tennessee,TN,Overton,47133.0,President,Donald Trump,republican,6059.0,8229,20191203,0.7362984566776036
2016,Tennessee,TN,Perry,47135.0,President,Hillary Clinton,democrat,597.0,2855,20191203,0.20910683012259193
2016,Tennessee,TN,Perry,47135.0,President,Donald Trump,republican,2167.0,2855,20191203,0.7590192644483362
2016,Tennessee,TN,Pickett,47137.0,President,Hillary Clinton,democrat,536.0,2615,20191203,0.20497131931166349
2016,Tennessee,TN,Pickett,47137.0,President,Donald Trump,republican,2021.0,2615,20191203,0.772848948374761
2016,Tennessee,TN,Polk,47139.0,President,Hillary Clinton,democrat,1252.0,6520,20191203,0.19202453987730062
2016,Tennessee,TN,Polk,47139.0,President,Donald Trump,republican,5097.0,6520,20191203,0.7817484662576687
2016,Tennessee,TN,Putnam,47141.0,President,Hillary Clinton,democrat,6851.0,27212,20191203,0.25176392767896516
2016,Tennessee,TN,Putnam,47141.0,President,Donald Trump,republican,19002.0,27212,20191203,0.6982948699103336
2016,Tennessee,TN,Rhea,47143.0,President,Hillary Clinton,democrat,1942.0,11062,20191203,0.1755559573314048
2016,Tennessee,TN,Rhea,47143.0,President,Donald Trump,republican,8660.0,11062,20191203,0.7828602422708371
2016,Tennessee,TN,Roane,47145.0,President,Hillary Clinton,democrat,4837.0,21669,20191203,0.22322211454151092
2016,Tennessee,TN,Roane,47145.0,President,Donald Trump,republican,15880.0,21669,20191203,0.7328441552448198
2016,Tennessee,TN,Robertson,47147.0,President,Hillary Clinton,democrat,6637.0,27113,20191203,0.24479032198576328
2016,Tennessee,TN,Robertson,47147.0,President,Donald Trump,republican,19410.0,27113,20191203,0.71589274517759
2016,Tennessee,TN,Rutherford,47149.0,President,Hillary Clinton,democrat,36706.0,107436,20191203,0.3416545664395547
2016,Tennessee,TN,Rutherford,47149.0,President,Donald Trump,republican,64515.0,107436,20191203,0.6004970400982911
2016,Tennessee,TN,Scott,47151.0,President,Hillary Clinton,democrat,934.0,7123,20191203,0.13112452618278816
2016,Tennessee,TN,Scott,47151.0,President,Donald Trump,republican,6044.0,7123,20191203,0.8485188824933315
2016,Tennessee,TN,Sequatchie,47153.0,President,Hillary Clinton,democrat,1053.0,5694,20191203,0.18493150684931506
2016,Tennessee,TN,Sequatchie,47153.0,President,Donald Trump,republican,4441.0,5694,20191203,0.7799438004917457
2016,Tennessee,TN,Sevier,47155.0,President,Hillary Clinton,democrat,6297.0,36312,20191203,0.1734137475214805
2016,Tennessee,TN,Sevier,47155.0,President,Donald Trump,republican,28629.0,36312,20191203,0.788417052214144
2016,Tennessee,TN,Shelby,47157.0,President,Hillary Clinton,democrat,208992.0,337383,20191203,0.6194502983256418
2016,Tennessee,TN,Shelby,47157.0,President,Donald Trump,republican,116344.0,337383,20191203,0.3448425083658631
2016,Tennessee,TN,Smith,47159.0,President,Hillary Clinton,democrat,1689.0,7436,20191203,0.2271382463690156
2016,Tennessee,TN,Smith,47159.0,President,Donald Trump,republican,5494.0,7436,20191203,0.7388380849919312
2016,Tennessee,TN,Stewart,47161.0,President,Hillary Clinton,democrat,1222.0,5299,20191203,0.23060954897150407
2016,Tennessee,TN,Stewart,47161.0,President,Donald Trump,republican,3864.0,5299,20191203,0.7291941875825627
2016,Tennessee,TN,Sullivan,47163.0,President,Hillary Clinton,democrat,12578.0,62278,20191203,0.20196538103343076
2016,Tennessee,TN,Sullivan,47163.0,President,Donald Trump,republican,46979.0,62278,20191203,0.7543434278557436
2016,Tennessee,TN,Sumner,47165.0,President,Hillary Clinton,democrat,18161.0,71505,20191203,0.2539822390042654
2016,Tennessee,TN,Sumner,47165.0,President,Donald Trump,republican,50129.0,71505,20191203,0.7010558702188658
2016,Tennessee,TN,Tipton,47167.0,President,Hillary Clinton,democrat,5785.0,23481,20191203,0.24636940505089222
2016,Tennessee,TN,Tipton,47167.0,President,Donald Trump,republican,16910.0,23481,20191203,0.7201567224564541
2016,Tennessee,TN,Trousdale,47169.0,President,Hillary Clinton,democrat,946.0,3160,20191203,0.2993670886075949
2016,Tennessee,TN,Trousdale,47169.0,President,Donald Trump,republican,2103.0,3160,20191203,0.665506329113924
2016,Tennessee,TN,Unicoi,47171.0,President,Hillary Clinton,democrat,1262.0,7195,20191203,0.1753995830437804
2016,Tennessee,TN,Unicoi,47171.0,President,Donald Trump,republican,5671.0,7195,20191203,0.7881862404447533
2016,Tennessee,TN,Union,47173.0,President,Hillary Clinton,democrat,1012.0,6247,20191203,0.16199775892428367
2016,Tennessee,TN,Union,47173.0,President,Donald Trump,republican,5053.0,6247,20191203,0.8088682567632464
2016,Tennessee,TN,Van Buren,47175.0,President,Hillary Clinton,democrat,539.0,2419,20191203,0.22281934683753618
2016,Tennessee,TN,Van Buren,47175.0,President,Donald Trump,republican,1820.0,2419,20191203,0.7523770152955767
2016,Tennessee,TN,Warren,47177.0,President,Hillary Clinton,democrat,3535.0,13612,20191203,0.2596973258889215
2016,Tennessee,TN,Warren,47177.0,President,Donald Trump,republican,9540.0,13612,20191203,0.700852189244784
2016,Tennessee,TN,Washington,47179.0,President,Hillary Clinton,democrat,13024.0,49750,20191203,0.2617889447236181
2016,Tennessee,TN,Washington,47179.0,President,Donald Trump,republican,34252.0,49750,20191203,0.6884824120603015
2016,Tennessee,TN,Wayne,47181.0,President,Hillary Clinton,democrat,717.0,5857,20191203,0.1224176199419498
2016,Tennessee,TN,Wayne,47181.0,President,Donald Trump,republican,5036.0,5857,20191203,0.8598258494109613
2016,Tennessee,TN,Weakley,47183.0,President,Hillary Clinton,democrat,2772.0,12184,20191203,0.22751149047931712
2016,Tennessee,TN,Weakley,47183.0,President,Donald Trump,republican,9008.0,12184,20191203,0.7393302692055155
2016,Tennessee,TN,White,47185.0,President,Hillary Clinton,democrat,1845.0,9825,20191203,0.18778625954198475
2016,Tennessee,TN,White,47185.0,President,Donald Trump,republican,7671.0,9825,20191203,0.7807633587786259
2016,Tennessee,TN,Williamson,47187.0,President,Hillary Clinton,democrat,31013.0,106271,20191203,0.2918293796049722
2016,Tennessee,TN,Williamson,47187.0,President,Donald Trump,republican,68212.0,106271,20191203,0.6418684307101655
2016,Tennessee,TN,Wilson,47189.0,President,Hillary Clinton,democrat,14385.0,56734,20191203,0.25355166214263053
2016,Tennessee,TN,Wilson,47189.0,President,Donald Trump,republican,39406.0,56734,20191203,0.6945746818486269
2016,Texas,TX,Anderson,48001.0,President,Hillary Clinton,democrat,3369.0,16977,20191203,0.19844495493903516
2016,Texas,TX,Anderson,48001.0,President,Donald Trump,republican,13201.0,16977,20191203,0.7775814337044237
2016,Texas,TX,Andrews,48003.0,President,Hillary Clinton,democrat,836.0,4943,20191203,0.16912805988266236
2016,Texas,TX,Andrews,48003.0,President,Donald Trump,republican,3927.0,4943,20191203,0.7944568076067166
2016,Texas,TX,Angelina,48005.0,President,Hillary Clinton,democrat,7538.0,29911,20191203,0.25201430911704725
2016,Texas,TX,Angelina,48005.0,President,Donald Trump,republican,21668.0,29911,20191203,0.7244157667747652
2016,Texas,TX,Aransas,48007.0,President,Hillary Clinton,democrat,2465.0,10512,20191203,0.2344939117199391
2016,Texas,TX,Aransas,48007.0,President,Donald Trump,republican,7740.0,10512,20191203,0.7363013698630136
2016,Texas,TX,Archer,48009.0,President,Hillary Clinton,democrat,394.0,4283,20191203,0.09199159467662853
2016,Texas,TX,Archer,48009.0,President,Donald Trump,republican,3786.0,4283,20191203,0.8839598412327807
2016,Texas,TX,Armstrong,48011.0,President,Hillary Clinton,democrat,70.0,1021,20191203,0.06856023506366307
2016,Texas,TX,Armstrong,48011.0,President,Donald Trump,republican,924.0,1021,20191203,0.9049951028403526
2016,Texas,TX,Atascosa,48013.0,President,Hillary Clinton,democrat,4651.0,13673,20191203,0.3401594383090763
2016,Texas,TX,Atascosa,48013.0,President,Donald Trump,republican,8618.0,13673,20191203,0.6302932787244935
2016,Texas,TX,Austin,48015.0,President,Hillary Clinton,democrat,2320.0,12274,20191203,0.1890174352289392
2016,Texas,TX,Austin,48015.0,President,Donald Trump,republican,9637.0,12274,20191203,0.7851556134919342
2016,Texas,TX,Bailey,48017.0,President,Hillary Clinton,democrat,397.0,1793,20191203,0.22141662018962632
2016,Texas,TX,Bailey,48017.0,President,Donald Trump,republican,1344.0,1793,20191203,0.7495817066369214
2016,Texas,TX,Bandera,48019.0,President,Hillary Clinton,democrat,1726.0,10218,20191203,0.16891759639851242
2016,Texas,TX,Bandera,48019.0,President,Donald Trump,republican,8163.0,10218,20191203,0.7988843217850852
2016,Texas,TX,Bastrop,48021.0,President,Hillary Clinton,democrat,10569.0,28454,20191203,0.371441625079075
2016,Texas,TX,Bastrop,48021.0,President,Donald Trump,republican,16328.0,28454,20191203,0.5738384761369227
2016,Texas,TX,Baylor,48023.0,President,Hillary Clinton,democrat,191.0,1499,20191203,0.12741827885256837
2016,Texas,TX,Baylor,48023.0,President,Donald Trump,republican,1267.0,1499,20191203,0.8452301534356238
2016,Texas,TX,Bee,48025.0,President,Hillary Clinton,democrat,3444.0,8485,20191203,0.40589275191514435
2016,Texas,TX,Bee,48025.0,President,Donald Trump,republican,4744.0,8485,20191203,0.559104301708898
2016,Texas,TX,Bell,48027.0,President,Hillary Clinton,democrat,37801.0,94994,20191203,0.3979303956039329
2016,Texas,TX,Bell,48027.0,President,Donald Trump,republican,51998.0,94994,20191203,0.5473819399119945
2016,Texas,TX,Bexar,48029.0,President,Hillary Clinton,democrat,319550.0,589645,20191203,0.5419362497774084
2016,Texas,TX,Bexar,48029.0,President,Donald Trump,republican,240333.0,589645,20191203,0.4075893122132809
2016,Texas,TX,Blanco,48031.0,President,Hillary Clinton,democrat,1244.0,5685,20191203,0.21882145998240984
2016,Texas,TX,Blanco,48031.0,President,Donald Trump,republican,4212.0,5685,20191203,0.7408970976253298
2016,Texas,TX,Borden,48033.0,President,Hillary Clinton,democrat,31.0,365,20191203,0.08493150684931507
2016,Texas,TX,Borden,48033.0,President,Donald Trump,republican,330.0,365,20191203,0.9041095890410958
2016,Texas,TX,Bosque,48035.0,President,Hillary Clinton,democrat,1278.0,7838,20191203,0.16305179892829805
2016,Texas,TX,Bosque,48035.0,President,Donald Trump,republican,6339.0,7838,20191203,0.8087522327124267
2016,Texas,TX,Bowie,48037.0,President,Hillary Clinton,democrat,8838.0,34602,20191203,0.2554187619212762
2016,Texas,TX,Bowie,48037.0,President,Donald Trump,republican,24924.0,34602,20191203,0.7203051846714063
2016,Texas,TX,Brazoria,48039.0,President,Hillary Clinton,democrat,43200.0,121181,20191203,0.3564915292001221
2016,Texas,TX,Brazoria,48039.0,President,Donald Trump,republican,72791.0,121181,20191203,0.6006799745834743
2016,Texas,TX,Brazos,48041.0,President,Hillary Clinton,democrat,23121.0,67211,20191203,0.34400618946303435
2016,Texas,TX,Brazos,48041.0,President,Donald Trump,republican,38738.0,67211,20191203,0.5763639880376724
2016,Texas,TX,Brewster,48043.0,President,Hillary Clinton,democrat,1873.0,4252,20191203,0.44049858889934146
2016,Texas,TX,Brewster,48043.0,President,Donald Trump,republican,2077.0,4252,20191203,0.48847601128880525
2016,Texas,TX,Briscoe,48045.0,President,Hillary Clinton,democrat,91.0,736,20191203,0.12364130434782608
2016,Texas,TX,Briscoe,48045.0,President,Donald Trump,republican,625.0,736,20191203,0.8491847826086957
2016,Texas,TX,Brooks,48047.0,President,Hillary Clinton,democrat,1937.0,2596,20191203,0.7461479198767335
2016,Texas,TX,Brooks,48047.0,President,Donald Trump,republican,613.0,2596,20191203,0.23613251155624038
2016,Texas,TX,Brown,48049.0,President,Hillary Clinton,democrat,1621.0,14026,20191203,0.11557108227577356
2016,Texas,TX,Brown,48049.0,President,Donald Trump,republican,12017.0,14026,20191203,0.8567660059888778
2016,Texas,TX,Burleson,48051.0,President,Hillary Clinton,democrat,1491.0,6960,20191203,0.21422413793103448
2016,Texas,TX,Burleson,48051.0,President,Donald Trump,republican,5316.0,6960,20191203,0.7637931034482759
2016,Texas,TX,Burnet,48053.0,President,Hillary Clinton,democrat,3797.0,19204,20191203,0.1977192251614247
2016,Texas,TX,Burnet,48053.0,President,Donald Trump,republican,14638.0,19204,20191203,0.7622370339512602
2016,Texas,TX,Caldwell,48055.0,President,Hillary Clinton,democrat,4795.0,12092,20191203,0.39654316903738007
2016,Texas,TX,Caldwell,48055.0,President,Donald Trump,republican,6691.0,12092,20191203,0.5533410519351637
2016,Texas,TX,Calhoun,48057.0,President,Hillary Clinton,democrat,2118.0,6965,20191203,0.304091888011486
2016,Texas,TX,Calhoun,48057.0,President,Donald Trump,republican,4638.0,6965,20191203,0.6659009332376167
2016,Texas,TX,Callahan,48059.0,President,Hillary Clinton,democrat,569.0,5579,20191203,0.10198960387166159
2016,Texas,TX,Callahan,48059.0,President,Donald Trump,republican,4865.0,5579,20191203,0.8720200752823086
2016,Texas,TX,Cameron,48061.0,President,Hillary Clinton,democrat,59402.0,92079,20191203,0.6451199513461267
2016,Texas,TX,Cameron,48061.0,President,Donald Trump,republican,29472.0,92079,20191203,0.32007298080995666
2016,Texas,TX,Camp,48063.0,President,Hillary Clinton,democrat,1260.0,4542,20191203,0.2774108322324967
2016,Texas,TX,Camp,48063.0,President,Donald Trump,republican,3201.0,4542,20191203,0.7047556142668429
2016,Texas,TX,Carson,48065.0,President,Hillary Clinton,democrat,249.0,2964,20191203,0.0840080971659919
2016,Texas,TX,Carson,48065.0,President,Donald Trump,republican,2620.0,2964,20191203,0.8839406207827261
2016,Texas,TX,Cass,48067.0,President,Hillary Clinton,democrat,2391.0,12344,20191203,0.19369734283862605
2016,Texas,TX,Cass,48067.0,President,Donald Trump,republican,9726.0,12344,20191203,0.7879131561892417
2016,Texas,TX,Castro,48069.0,President,Hillary Clinton,democrat,526.0,1997,20191203,0.26339509263895844
2016,Texas,TX,Castro,48069.0,President,Donald Trump,republican,1414.0,1997,20191203,0.7080620931397096
2016,Texas,TX,Chambers,48071.0,President,Hillary Clinton,democrat,2948.0,16786,20191203,0.17562254259501967
2016,Texas,TX,Chambers,48071.0,President,Donald Trump,republican,13339.0,16786,20191203,0.7946503038246158
2016,Texas,TX,Cherokee,48073.0,President,Hillary Clinton,democrat,3469.0,16790,20191203,0.2066110780226325
2016,Texas,TX,Cherokee,48073.0,President,Donald Trump,republican,12919.0,16790,20191203,0.769446098868374
2016,Texas,TX,Childress,48075.0,President,Hillary Clinton,democrat,253.0,2084,20191203,0.12140115163147792
2016,Texas,TX,Childress,48075.0,President,Donald Trump,republican,1802.0,2084,20191203,0.8646833013435701
2016,Texas,TX,Clay,48077.0,President,Hillary Clinton,democrat,536.0,5018,20191203,0.1068154643284177
2016,Texas,TX,Clay,48077.0,President,Donald Trump,republican,4377.0,5018,20191203,0.8722598644878438
2016,Texas,TX,Cochran,48079.0,President,Hillary Clinton,democrat,190.0,901,20191203,0.21087680355160932
2016,Texas,TX,Cochran,48079.0,President,Donald Trump,republican,679.0,901,20191203,0.753607103218646
2016,Texas,TX,Coke,48081.0,President,Hillary Clinton,democrat,140.0,1423,20191203,0.09838369641602249
2016,Texas,TX,Coke,48081.0,President,Donald Trump,republican,1265.0,1423,20191203,0.8889669711876318
2016,Texas,TX,Coleman,48083.0,President,Hillary Clinton,democrat,388.0,3643,20191203,0.1065056272303047
2016,Texas,TX,Coleman,48083.0,President,Donald Trump,republican,3177.0,3643,20191203,0.872083447707933
2016,Texas,TX,Collin,48085.0,President,Hillary Clinton,democrat,140624.0,361419,20191203,0.3890885647959847
2016,Texas,TX,Collin,48085.0,President,Donald Trump,republican,201014.0,361419,20191203,0.5561799462673518
2016,Texas,TX,Collingsworth,48087.0,President,Hillary Clinton,democrat,145.0,1156,20191203,0.1254325259515571
2016,Texas,TX,Collingsworth,48087.0,President,Donald Trump,republican,983.0,1156,20191203,0.8503460207612457
2016,Texas,TX,Colorado,48089.0,President,Hillary Clinton,democrat,1987.0,8513,20191203,0.23340772935510395
2016,Texas,TX,Colorado,48089.0,President,Donald Trump,republican,6325.0,8513,20191203,0.7429813226829555
2016,Texas,TX,Comal,48091.0,President,Hillary Clinton,democrat,14238.0,62178,20191203,0.2289877448615266
2016,Texas,TX,Comal,48091.0,President,Donald Trump,republican,45136.0,62178,20191203,0.7259159188137283
2016,Texas,TX,Comanche,48093.0,President,Hillary Clinton,democrat,789.0,5237,20191203,0.15065877410731335
2016,Texas,TX,Comanche,48093.0,President,Donald Trump,republican,4333.0,5237,20191203,0.8273820889822417
2016,Texas,TX,Concho,48095.0,President,Hillary Clinton,democrat,148.0,1068,20191203,0.13857677902621723
2016,Texas,TX,Concho,48095.0,President,Donald Trump,republican,885.0,1068,20191203,0.8286516853932584
2016,Texas,TX,Cooke,48097.0,President,Hillary Clinton,democrat,2352.0,15955,20191203,0.1474146035725478
2016,Texas,TX,Cooke,48097.0,President,Donald Trump,republican,13181.0,15955,20191203,0.8261360075211532
2016,Texas,TX,Coryell,48099.0,President,Hillary Clinton,democrat,5064.0,18253,20191203,0.2774338464909878
2016,Texas,TX,Coryell,48099.0,President,Donald Trump,republican,12225.0,18253,20191203,0.6697529173286583
2016,Texas,TX,Cottle,48101.0,President,Hillary Clinton,democrat,92.0,612,20191203,0.1503267973856209
2016,Texas,TX,Cottle,48101.0,President,Donald Trump,republican,506.0,612,20191203,0.826797385620915
2016,Texas,TX,Crane,48103.0,President,Hillary Clinton,democrat,299.0,1384,20191203,0.21604046242774566
2016,Texas,TX,Crane,48103.0,President,Donald Trump,republican,1049.0,1384,20191203,0.7579479768786127
2016,Texas,TX,Crockett,48105.0,President,Hillary Clinton,democrat,372.0,1395,20191203,0.26666666666666666
2016,Texas,TX,Crockett,48105.0,President,Donald Trump,republican,980.0,1395,20191203,0.7025089605734767
2016,Texas,TX,Crosby,48107.0,President,Hillary Clinton,democrat,468.0,1728,20191203,0.2708333333333333
2016,Texas,TX,Crosby,48107.0,President,Donald Trump,republican,1181.0,1728,20191203,0.6834490740740741
2016,Texas,TX,Culberson,48109.0,President,Hillary Clinton,democrat,454.0,767,20191203,0.5919165580182529
2016,Texas,TX,Culberson,48109.0,President,Donald Trump,republican,280.0,767,20191203,0.3650586701434159
2016,Texas,TX,Dallam,48111.0,President,Hillary Clinton,democrat,222.0,1544,20191203,0.14378238341968913
2016,Texas,TX,Dallam,48111.0,President,Donald Trump,republican,1261.0,1544,20191203,0.8167098445595855
2016,Texas,TX,Dallas,48113.0,President,Hillary Clinton,democrat,461080.0,758973,20191203,0.6075051418166391
2016,Texas,TX,Dallas,48113.0,President,Donald Trump,republican,262945.0,758973,20191203,0.34644842438400314
2016,Texas,TX,Dawson,48115.0,President,Hillary Clinton,democrat,835.0,3563,20191203,0.2343530732528768
2016,Texas,TX,Dawson,48115.0,President,Donald Trump,republican,2636.0,3563,20191203,0.7398259893348302
2016,Texas,TX,Deaf Smith,48117.0,President,Hillary Clinton,democrat,1185.0,4216,20191203,0.2810721062618596
2016,Texas,TX,Deaf Smith,48117.0,President,Donald Trump,republican,2911.0,4216,20191203,0.6904648956356736
2016,Texas,TX,Delta,48119.0,President,Hillary Clinton,democrat,400.0,2281,20191203,0.17536168347216133
2016,Texas,TX,Delta,48119.0,President,Donald Trump,republican,1836.0,2281,20191203,0.8049101271372205
2016,Texas,TX,Denton,48121.0,President,Hillary Clinton,democrat,110890.0,298645,20191203,0.37131041872457266
2016,Texas,TX,Denton,48121.0,President,Donald Trump,republican,170603.0,298645,20191203,0.5712568434093991
2016,Texas,TX,Dewitt,48123.0,President,Hillary Clinton,democrat,1163.0,6844,20191203,0.16992986557568673
2016,Texas,TX,Dewitt,48123.0,President,Donald Trump,republican,5519.0,6844,20191203,0.8063997662185857
2016,Texas,TX,Dickens,48125.0,President,Hillary Clinton,democrat,128.0,909,20191203,0.1408140814081408
2016,Texas,TX,Dickens,48125.0,President,Donald Trump,republican,755.0,909,20191203,0.8305830583058306
2016,Texas,TX,Dimmit,48127.0,President,Hillary Clinton,democrat,2173.0,3225,20191203,0.6737984496124031
2016,Texas,TX,Dimmit,48127.0,President,Donald Trump,republican,974.0,3225,20191203,0.302015503875969
2016,Texas,TX,Donley,48129.0,President,Hillary Clinton,democrat,191.0,1465,20191203,0.13037542662116042
2016,Texas,TX,Donley,48129.0,President,Donald Trump,republican,1225.0,1465,20191203,0.8361774744027304
2016,Texas,TX,Duval,48131.0,President,Hillary Clinton,democrat,2783.0,4168,20191203,0.6677063339731286
2016,Texas,TX,Duval,48131.0,President,Donald Trump,republican,1316.0,4168,20191203,0.31573896353166986
2016,Texas,TX,Eastland,48133.0,President,Hillary Clinton,democrat,776.0,6963,20191203,0.11144621571161856
2016,Texas,TX,Eastland,48133.0,President,Donald Trump,republican,6011.0,6963,20191203,0.8632773229929628
2016,Texas,TX,Ector,48135.0,President,Hillary Clinton,democrat,10249.0,36530,20191203,0.2805639200656994
2016,Texas,TX,Ector,48135.0,President,Donald Trump,republican,25020.0,36530,20191203,0.6849165069805639
2016,Texas,TX,Edwards,48137.0,President,Hillary Clinton,democrat,303.0,1073,20191203,0.28238583410997203
2016,Texas,TX,Edwards,48137.0,President,Donald Trump,republican,746.0,1073,20191203,0.6952469711090401
2016,Texas,TX,Ellis,48139.0,President,Hillary Clinton,democrat,16253.0,63673,20191203,0.2552573304226281
2016,Texas,TX,Ellis,48139.0,President,Donald Trump,republican,44941.0,63673,20191203,0.705809369748559
2016,Texas,TX,El Paso,48141.0,President,Hillary Clinton,democrat,147843.0,214008,20191203,0.6908293147919704
2016,Texas,TX,El Paso,48141.0,President,Donald Trump,republican,55512.0,214008,20191203,0.2593921722552428
2016,Texas,TX,Erath,48143.0,President,Hillary Clinton,democrat,2160.0,13893,20191203,0.1554739797020082
2016,Texas,TX,Erath,48143.0,President,Donald Trump,republican,11210.0,13893,20191203,0.8068811631757
2016,Texas,TX,Falls,48145.0,President,Hillary Clinton,democrat,1684.0,5248,20191203,0.3208841463414634
2016,Texas,TX,Falls,48145.0,President,Donald Trump,republican,3441.0,5248,20191203,0.6556783536585366
2016,Texas,TX,Fannin,48147.0,President,Hillary Clinton,democrat,2132.0,12044,20191203,0.17701760212553969
2016,Texas,TX,Fannin,48147.0,President,Donald Trump,republican,9548.0,12044,20191203,0.7927598804383925
2016,Texas,TX,Fayette,48149.0,President,Hillary Clinton,democrat,2144.0,11174,20191203,0.19187399319849652
2016,Texas,TX,Fayette,48149.0,President,Donald Trump,republican,8743.0,11174,20191203,0.7824413817791301
2016,Texas,TX,Fisher,48151.0,President,Hillary Clinton,democrat,403.0,1729,20191203,0.23308270676691728
2016,Texas,TX,Fisher,48151.0,President,Donald Trump,republican,1265.0,1729,20191203,0.7316367842683632
2016,Texas,TX,Floyd,48153.0,President,Hillary Clinton,democrat,435.0,1959,20191203,0.222052067381317
2016,Texas,TX,Floyd,48153.0,President,Donald Trump,republican,1474.0,1959,20191203,0.7524247064828994
2016,Texas,TX,Foard,48155.0,President,Hillary Clinton,democrat,113.0,513,20191203,0.2202729044834308
2016,Texas,TX,Foard,48155.0,President,Donald Trump,republican,383.0,513,20191203,0.746588693957115
2016,Texas,TX,Fort Bend,48157.0,President,Hillary Clinton,democrat,134686.0,262066,20191203,0.5139392366808361
2016,Texas,TX,Fort Bend,48157.0,President,Donald Trump,republican,117291.0,262066,20191203,0.44756282768462907
2016,Texas,TX,Franklin,48159.0,President,Hillary Clinton,democrat,665.0,4380,20191203,0.15182648401826485
2016,Texas,TX,Franklin,48159.0,President,Donald Trump,republican,3585.0,4380,20191203,0.8184931506849316
2016,Texas,TX,Freestone,48161.0,President,Hillary Clinton,democrat,1471.0,7684,20191203,0.19143675169182717
2016,Texas,TX,Freestone,48161.0,President,Donald Trump,republican,6026.0,7684,20191203,0.7842269651223321
2016,Texas,TX,Frio,48163.0,President,Hillary Clinton,democrat,2444.0,4400,20191203,0.5554545454545454
2016,Texas,TX,Frio,48163.0,President,Donald Trump,republican,1856.0,4400,20191203,0.4218181818181818
2016,Texas,TX,Gaines,48165.0,President,Hillary Clinton,democrat,597.0,4620,20191203,0.1292207792207792
2016,Texas,TX,Gaines,48165.0,President,Donald Trump,republican,3907.0,4620,20191203,0.8456709956709957
2016,Texas,TX,Galveston,48167.0,President,Hillary Clinton,democrat,43658.0,122903,20191203,0.35522322481957314
2016,Texas,TX,Galveston,48167.0,President,Donald Trump,republican,73757.0,122903,20191203,0.6001236747679064
2016,Texas,TX,Garza,48169.0,President,Hillary Clinton,democrat,230.0,1484,20191203,0.15498652291105122
2016,Texas,TX,Garza,48169.0,President,Donald Trump,republican,1225.0,1484,20191203,0.8254716981132075
2016,Texas,TX,Gillespie,48171.0,President,Hillary Clinton,democrat,2288.0,13214,20191203,0.17314968972302103
2016,Texas,TX,Gillespie,48171.0,President,Donald Trump,republican,10446.0,13214,20191203,0.7905252005448766
2016,Texas,TX,Glasscock,48173.0,President,Hillary Clinton,democrat,34.0,604,20191203,0.056291390728476824
2016,Texas,TX,Glasscock,48173.0,President,Donald Trump,republican,553.0,604,20191203,0.9155629139072847
2016,Texas,TX,Goliad,48175.0,President,Hillary Clinton,democrat,973.0,3708,20191203,0.26240560949298813
2016,Texas,TX,Goliad,48175.0,President,Donald Trump,republican,2620.0,3708,20191203,0.7065803667745415
2016,Texas,TX,Gonzales,48177.0,President,Hillary Clinton,democrat,1571.0,6334,20191203,0.2480265235238396
2016,Texas,TX,Gonzales,48177.0,President,Donald Trump,republican,4587.0,6334,20191203,0.7241869276918219
2016,Texas,TX,Gray,48179.0,President,Hillary Clinton,democrat,701.0,7405,20191203,0.09466576637407158
2016,Texas,TX,Gray,48179.0,President,Donald Trump,republican,6500.0,7405,20191203,0.8777852802160703
2016,Texas,TX,Grayson,48181.0,President,Hillary Clinton,democrat,10301.0,47416,20191203,0.21724734266914122
2016,Texas,TX,Grayson,48181.0,President,Donald Trump,republican,35325.0,47416,20191203,0.745001687194196
2016,Texas,TX,Gregg,48183.0,President,Hillary Clinton,democrat,11677.0,41749,20191203,0.2796953220436418
2016,Texas,TX,Gregg,48183.0,President,Donald Trump,republican,28764.0,41749,20191203,0.688974586217634
